name,street,village_id,user_id
Sinar Tani I,dusun Plalangan RT 001 RW 002,80,1435
Sinar Tani II,dusun Plalangan RT 003 RW 004,80,1436
Tirto Bakti I,Dsn. Langsatan,80,1437
Tirto Bakti II,Dsn. Langsatan Rt 004 Rw 001,80,1438
Tirto Mulyo I,Curah rejo,80,1439
Tirto Mulyo II,Curah Rejo,80,1440
Gemah Ripah,Besuk Wirowongso,84,1441
Karya Tani,Dsn Besuk RT 003 RW 012,84,1442
Tirto Ayu,Dsn Renes RT 03 RW 03,84,1443
GUMAWANG ASRI,DUSUN GUMAWANG,86,1444
SUMBER ALAM,DUSUN GEERENG,86,1445
SUMBER KARYA,DUSUN GUMAWANG,86,1446
SUMBER REJEKI 1,DUSUN GUMUKSARI,86,1447
DUKUH TANI,Jereng Barat gugut,93,1448
JERENG JAYA,JERNG TIMUR GUGUT,93,1449
PARIKESIT,Krajan gugut,93,1450
Bedadung Jaya,Bedadung Wetan,91,1451
Joyoboyo,Curah arum,91,1452
Kurnia,Curah Banteng,91,1453
Makmur,Tugu Sari,91,1454
Ngudi Rezeki,Bedadung Kulon,91,1455
Ramayana,Krajan,91,1456
Sido Marem,Loji Lor,91,1457
Soponyono,Gayam,91,1458
Sri Rejeki,Loji Kidul,91,1459
Suko Mulyo,Curah suko,91,1460
MEKAR SARI,DUSUN GUMUKLIMO,87,1461
NGUDI REJEKI,DUSUN GUMUKSARI,87,1462
RUKUN TANI,DUSUN GUMUKSARI,87,1463
SUKA MAJU,DUSUN GUMUKBAGO,87,1464
SUMBER MAKMUR I,DUSUN GUMUKGEBANG,87,1465
TANI MAKMUR,DUSUN KRAJAN,87,1466
TANI MUKTI,DUSUN GUMUKGEBANG,87,1467
TUNAS HARAPAN,DUSUN GUMUKLIMO,87,1468
KARYA MAKMUR,JL RAMBUTAN RT OO3 RW 013 dUSUN KANDANGAN DESA PECORO,89,1469
Karya Tani,DUSUN BINDUNG DESA PECORO,89,1470
Krajan Indah,krajan,89,1471
Ngudi Rezeki,Dusun Kandangan Desa Pecoro,89,1472
Rukun makmur,Krajan etan,89,1473
SUMBER MAKMUR,Dsn.Krajan Rt 002/ Rw 002 Pecoro Rambipuji,89,1474
Loh Merto,Dusun Gayam Desa Rambigundam Kecamatan Rambipuji,92,1475
Sari Bumi 01,Dusun Krajan Lor Desa Rambigundam Kecamatan Rambipuji,92,1476
Satria Muda,Dusun Krajan Kidul Desa Rambigundam Kecamatan Rambipuji,92,1477
Satrian,Dusun Satrean Desa Rambigundam Kecamatan Rambipuji,92,1478
Sentosa,Dusun Dukuhsia Desa Rambigundam Kecamatan Rambipuji,92,1479
Budi Luhur,jL. WR. Supratman Dusun Kidul Pasar RT001/RW001 Desa Rambipuji,90,1480
Karya Bakti,DUSUN CURAH ANCAR RT003/RW010 DESA RAMBIPUJI,90,1481
MAKMUR 1,Jl. Airlangga III/3 RT003/RW007 Desa Rambipuji,90,1482
Muktisari,Jl. Pemuda I/65 Dusun Gudang Karang Desa Rambipuji,90,1483
Sidodadi,Dusun Curah Ancar RT001/RW001 Desa Rambipuji,90,1484
Sumber Makmur,Curah ancar Kulon,90,1485
Sumber Rejeki,Dusun Gudang Karang RT003/RW029 Desa Rambipuji,90,1486
Margo Rukun,Glagasan - Rowotamtu,88,1487
Sri Rejeki,Krajan - Rowotamtu,88,1488
Suko Marem,Curahmeluwo - Rowotamtu,88,1489
Sumber Makmur II,Paseban Rowotamtu,88,1490
Sumber Rejeki 2,Karang Anyar Rowotamtu,88,1491
PODO RUKUN 01,DUSUN SUMBER KADUT,98,1492
PODO RUKUN 02,DUSUN GUMUK KACER,98,1493
BINA INSAN,DUSUN KRAJAN KIDUL,97,1494
SIDO HASIL,DUSUN KRAJAN LOR,97,1495
SIDO MUNCUL,DUSUN KRAJAN LOR,97,1496
SUBUR MAKMUR,DUSUN KRAJAN KIDUL,97,1497
SUBUR MAKMUR II,DUSUN KRAJAN TENGAH RT/RW: 001/009 BALUNG KULON,97,1498
TANI MAKMUR,DUSUN KARANG ANOM,97,1499
GEMAH RIPAH 02,Dusun Kebonsari,99,1500
GEMAH RIPAH SATU,Dsn.KEBONSARI,99,1501
SUMBER REJEKI 01,DUSUN WETAN KALI,99,1502
SUMBER REJEKI 02,DUSUN WETAN KALI,99,1503
TANI MAKMUR,DUSUN KARANG ANYAR,99,1504
TANI MULYA I,DUSUN KEBONSARI,99,1505
TANI MULYA II,DUSUN KEBONSARI,99,1506
TANI SUBUR,DUSUN KARANG ANYAR,99,1507
BAROKAH 002,DUSUN KRAJAN KIDUL,101,1508
BAROKAH 01,DUSUN KRAJAN TENGAH,101,1509
KARYA JAYA,DUSUN KARANG PAKEM,101,1510
KARYA TANI,DUSUN KRAJAN KIDUL,101,1511
KARYA UTAMA,DUSUN KARANG PAKEM,101,1512
KURNIA JAYA,DUSUN KRAJAN TENGAH,101,1513
RUKUN TANI,DUSUN KRAJAN KIDUL,101,1514
SUMBER REJEKI,DUSUN KRAJAN KIDUL,101,1515
AL BAROKAH,DUSUN KRAJAN LOR,100,1516
BEDADUNG INDAH 01,DUSUN JOGARAN,100,1517
BEDADUNG INDAH II,DUSUN REJOSARI,100,1518
LUMAYAN,DUSUN KRAJAN TENGAH,100,1519
MAYANGSARI,DUSUN REJOSARI,100,1520
SRI TANJUNG,DUSUN KRAJAN KIDUL,100,1521
WAHYU ABADI,DUSUN JOGARAN,100,1522
BUDIDAYA 01,DUSUN KRAJAN I,94,1523
BUDIDAYA II,DUSUN KRAJAN I,94,1524
BUDIDAYA III,DUSUN KRAJAN I,94,1525
MARGO MULYO,DUSUN KRAJAN I REKESAN,94,1526
MEKAR SARI,DUSUN KRAJAN I,94,1527
SRI RAHAYU,DUSUN KRAJAN I,94,1528
SUBUR 01,DUSUN KRAJAN II,94,1529
SUBUR 02,DUSUN KRAJAN II,94,1530
SAKTI JAYA I,DUSUN KEDUNG NILO,95,1531
SAKTI JAYA II,DUSUN KEDUNG NILO,95,1532
SIDO MAKMUR I,Lohong,95,1533
SIDO MAKMUR II,Kedung Nilo,95,1534
SUBUR JAYA I,Dusun Kedung Nilo,95,1535
SUBUR JAYA II,DUSUN KEDUNG NILO,95,1536
TANI RUKUN I,DUSUN KEDUNG NILO,95,1537
TANI RUKUN II,DUSUN KEDUNG NILO,95,1538
TANI SAKTI I,DUSUN PADUKUHAN LOR,95,1539
TANI SAKTI II,DUSUN PADUKUHAN LOR,95,1540
RUKUN MAKMUR I,DUSUN KRAJAN DESA TUTUL,96,1541
RUKUN MAKMUR II,Dusun Krajan Desa Tutul,96,1542
SUMBER MAKMUR,DUSUN KEBON DESA TUTUL,96,1543
SUMBER MAKMUR II,Dusun Kebon Desa Tutul,96,1544
TANI MAJU 2,DUSUN KARUK DESA TUTUL,96,1545
TANI MAJU I,DUSUN KARUK DESA TUTUL KECAMATAN BALUNG,96,1546
TANI SUBUR I,DUSUN MADURAN DESA TUTUL,96,1547
TANI SUBUR II,DUSUN MADURAN DESA TUTUL,96,1548
